run_id,model_name,role,era,config_path,log_path,checkpoint_path,result_path,qualitative_path,git_commit,status,notes
exp56,FOA v2,ours,pre-radial,config/foa.yaml,logs/summary_train/exp56_foav2_lr1e3_dw1.0_fw0.1_hw0.1.log;logs/summary_train/exp56_resnet_lr1e4_bs32.log;logs/summary_test/exp56_foav2_lr1e3_dw1.0_fw0.1_hw0.1_test.log;logs/summary_test/exp56_resnet_lr1e4_bs32_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0886, AbsRel=0.4672, δ1=0.4905"
exp40,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp40_foa_lr5e4_bs16_dw1.0_fw0.1_hw0.1.log;logs/summary_test/exp40_foa_lr5e4_bs16_dw1.0_fw0.1_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0888, AbsRel=0.4693, δ1=0.4962"
exp99,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp99_foa_lr1e3_dw1.5_fw0.1_hw0.1.log;logs/summary_test/exp99_foa_lr1e3_dw1.5_fw0.1_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0888, AbsRel=0.4748, δ1=0.5034"
exp184,UNKNOWN,ours,pre-radial,,logs/summary_train/exp184_v1base_lr1e3_lsh0.1.log;logs/summary_test/exp184_v1base_lr1e3_lsh0.1_test.log,,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp184_v1base_lr1e3_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0889, AbsRel=0.4836, δ1=0.4939"
exp121,EchoDiffusion,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/summary_train/exp121_echodiff_wav2vec_lr1e4_bs16.log;logs/summary_test/exp121_echodiff_wav2vec_lr1e4_bs16_test.log,checkpoints/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp121_echodiff_wav2vec_lr1e4_bs16,results/echodiffusion_soundspaces_BS16_Lr0.0001_AdamW_exp121_echodiff_wav2vec_lr1e4_bs16,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0892, AbsRel=0.4485, δ1=0.4887"
exp72,BatVision UNet,comparison_baseline,pre-radial,config/batvision.yaml,logs/summary_train/exp72_batvision_lr5e4_bs32.log;logs/summary_test/exp72_batvision_lr5e4_bs32_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0893, AbsRel=0.4552, δ1=0.4894"
exp03,Baseline UNet,ours,pre-radial,config/baseline.yaml,logs/summary_train/exp03_baseline_lr1e4_bs32.log;logs/summary_test/exp03_baseline_lr1e4_bs32_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0894, AbsRel=0.4295, δ1=0.4934"
exp227,N3 MSSH + energy attention,ours,pre-radial,,logs/n3_train/exp227_n3mssh_eattn_lr1e3_lsh0.3.log;logs/n3_test/exp227_n3mssh_eattn_lr1e3_lsh0.3_test.log,checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp227_n3mssh_eattn_lr1e3_lsh0.3,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp227_n3mssh_eattn_lr1e3_lsh0.3,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0895, AbsRel=0.4331, δ1=0.5008"
exp228,N3 MSSH + energy attention,ours,pre-radial,,logs/n3_train/exp228_n3mssh_eattn_lenergy_lr1e3_lsh0.1.log;logs/n3_test/exp228_n3mssh_eattn_lenergy_lr1e3_lsh0.1_test.log,checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp228_n3mssh_eattn_lenergy_lr1e3_lsh0.1,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp228_n3mssh_eattn_lenergy_lr1e3_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0898, AbsRel=0.4332, δ1=0.4964"
exp117,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp117_foa_lr2e4_dw1.0_fw0.2_hw0.2.log;logs/summary_test/exp117_foa_lr2e4_dw1.0_fw0.2_hw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0899, AbsRel=0.4742, δ1=0.4908"
exp27,FOA multi-scale attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp27_msattn_lr5e4_fw0.1.log;logs/summary_test/exp27_msattn_lr5e4_fw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0901, AbsRel=0.4483, δ1=0.4913"
exp116,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp116_foa_lr3e4_fw0.2_hw0.1.log;logs/summary_test/exp116_foa_lr3e4_fw0.2_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0902, AbsRel=0.4452, δ1=0.4944"
exp161,Pretrained ViT + FOA aux,pretrained_backbone,pre-radial,config/foa.yaml,logs/summary_train/exp161_pvitfoav1_lr5e5_w0.3.log;logs/summary_test/exp161_pvitfoav1_lr5e5_w0.3_test.log,,results/pretrained_vit_foa_soundspaces_BS16_Lr5e-05_AdamW_exp161_pvitfoav1_lr5e5_w0.3,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0903, AbsRel=0.4673, δ1=0.5000"
exp42,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp42_foa_lr5e4_dw1.0_fw0.2_hw0.1.log;logs/summary_test/exp42_foa_lr5e4_dw1.0_fw0.2_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0904, AbsRel=0.4572, δ1=0.5018"
exp91,FOA channel attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp91_channelattn_lr1e3_fw0.1_kl0.02.log;logs/summary_test/exp91_channelattn_lr1e3_fw0.1_kl0.02_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0907, AbsRel=0.4470, δ1=0.4869"
exp14,EchoDiffusion,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/summary_train/exp14_echodiff_lr5e4_bs32.log;logs/summary_test/exp14_echodiff_lr5e4_bs32_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0908, AbsRel=0.4664, δ1=0.4932"
exp210,N3 energy attention,ours,pre-radial,,logs/n3_train/exp210_n3eattn_lenergy0.3_lr1e3_lsh0.1.log;logs/n3_test/exp210_n3eattn_lenergy0.3_lr1e3_lsh0.1_test.log,checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp210_n3eattn_lenergy0.3_lr1e3_lsh0.1,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp210_n3eattn_lenergy0.3_lr1e3_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0913, AbsRel=0.4763, δ1=0.4930"
exp80,FOA cross-attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp80_crossattn_lr1e3_fw0.3_kl0.01.log;logs/summary_test/exp80_crossattn_lr1e3_fw0.3_kl0.01_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0913, AbsRel=0.4731, δ1=0.5007"
exp53,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp53_foa_lr5e4_dw0.5_fw0.2_hw0.1.log;logs/summary_test/exp53_foa_lr5e4_dw0.5_fw0.2_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0917, AbsRel=0.4669, δ1=0.4878"
exp29,FOA multi-scale attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp29_msattn_lr1e3_fw0.2.log;logs/summary_test/exp29_msattn_lr1e3_fw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0922, AbsRel=0.4723, δ1=0.4936"
exp103,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp103_foa_lr5e4_fw0.15_hw0.1.log;logs/summary_test/exp103_foa_lr5e4_fw0.15_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0925, AbsRel=0.4662, δ1=0.4871"
exp05,Baseline UNet,ours,pre-radial,config/baseline.yaml,logs/summary_train/exp05_baseline_lr5e4_bs16.log;logs/summary_test/exp05_baseline_lr5e4_bs16_test.log,checkpoints/unet_256_soundspaces_BS16_Lr0.0005_AdamW_exp05_baseline_lr5e4_bs16,results/unet_256_soundspaces_BS16_Lr0.0005_AdamW_exp05_baseline_lr5e4_bs16,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0927, AbsRel=0.4688, δ1=0.4863"
exp25,FOA feature bank,ours,pre-radial,config/foa.yaml,logs/summary_train/exp25_featbank_lr5e4_fw0.2.log;logs/summary_test/exp25_featbank_lr5e4_fw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0928, AbsRel=0.4558, δ1=0.4913"
exp73,BatVision UNet,comparison_baseline,pre-radial,config/batvision.yaml,logs/summary_train/exp73_batvision_lr1e4_bs32.log;logs/summary_test/exp73_batvision_lr1e4_bs32_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0928, AbsRel=0.4551, δ1=0.4998"
exp164,Pretrained ViT + FOA aux,pretrained_backbone,pre-radial,config/foa.yaml,logs/summary_train/exp164_pvitfoav3_lr1e4_w0.1.log;logs/summary_test/exp164_pvitfoav3_lr1e4_w0.1_test.log,,results/pretrained_vit_foa_v3_soundspaces_BS16_Lr0.0001_AdamW_exp164_pvitfoav3_lr1e4_w0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0929, AbsRel=0.4372, δ1=0.4972"
exp83,FOA feature bank,ours,pre-radial,config/foa.yaml,logs/summary_train/exp83_featbank_lr1e3_fw0.05_kl0.01.log;logs/summary_test/exp83_featbank_lr1e3_fw0.05_kl0.01_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0930, AbsRel=0.4701, δ1=0.4817"
exp204,N2 temporal-bin cross-attention,ours,pre-radial,,logs/n2_train/exp204_n2_xattn_lr1e3_lsh0.1.log;logs/n2_test/exp204_n2_xattn_lr1e3_lsh0.1_test.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp204_n2_xattn_lr1e3_lsh0.1,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp204_n2_xattn_lr1e3_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0931, AbsRel=0.4510, δ1=0.5010"
exp209,N3 energy attention,ours,pre-radial,,,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0931, AbsRel=0.4410, δ1=0.4954"
exp169,N3 multi-scale SH,ours,pre-radial,,logs/summary_train/exp169_n3mssh_lr1e3_lsh0.1.log;logs/summary_test/exp169_n3mssh_lr1e3_lsh0.1_test.log,,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp169_n3mssh_lr1e3_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0937, AbsRel=0.4418, δ1=0.4972"
exp199,Temporal RMS FiLM,ours,pre-radial,,logs/n2_train/exp199_n2_trms_film_lr1e3_lsh0.1.log;logs/n2_test/exp199_n2_trms_film_lr1e3_lsh0.1_test.log,,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp199_n2_trms_film_lr1e3_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0937, AbsRel=0.4356, δ1=0.4855"
exp32,FOA channel attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp32_channelattn_lr5e4_fw0.1.log;logs/summary_test/exp32_channelattn_lr5e4_fw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0938, AbsRel=0.4510, δ1=0.4960"
exp17,FOA cross-attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp17_crossattn_lr5e4_fw0.1.log;logs/summary_test/exp17_crossattn_lr5e4_fw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0939, AbsRel=0.4599, δ1=0.4927"
exp24,FOA feature bank,ours,pre-radial,config/foa.yaml,logs/summary_train/exp24_featbank_lr1e3_fw0.2.log;logs/summary_test/exp24_featbank_lr1e3_fw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0939, AbsRel=0.4759, δ1=0.5010"
exp197,N2 FOA STFT FiLM,ours,pre-radial,config/foa.yaml,logs/n2_train/exp197_n2_stft_lr1e3_lsh0.1.log;logs/n2_test/exp197_n2_stft_lr1e3_lsh0.1_test.log,,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp197_n2_stft_lr1e3_lsh0.1,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0941, AbsRel=0.4578, δ1=0.4821"
exp222,N3 multi-scale SH,ours,pre-radial,,logs/n3_train/exp222_n3mssh_lr1e3_lsh0.7.log;logs/n3_test/exp222_n3mssh_lr1e3_lsh0.7_test.log,checkpoints/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp222_n3mssh_lr1e3_lsh0.7,results/unet_256_soundspaces_BS32_Lr0.001_AdamW_exp222_n3mssh_lr1e3_lsh0.7,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0941, AbsRel=0.4546, δ1=0.5022"
exp81,FOA feature bank,ours,pre-radial,config/foa.yaml,logs/summary_train/exp81_featbank_lr1e3_fw0.1_kl0.02.log;logs/summary_test/exp81_featbank_lr1e3_fw0.1_kl0.02_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0943, AbsRel=0.4462, δ1=0.4900"
exp55,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp55_foa_lr1e4_bs16_dw1.0_fw0.1_hw0.1.log;logs/summary_test/exp55_foa_lr1e4_bs16_dw1.0_fw0.1_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0945, AbsRel=0.4656, δ1=0.4919"
exp92,FOA channel attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp92_channelattn_lr5e4_fw0.2_kl0.005.log;logs/summary_test/exp92_channelattn_lr5e4_fw0.2_kl0.005_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0945, AbsRel=0.4561, δ1=0.4948"
exp113,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp113_foa_lr1e3_dw1.0_fw0.05_hw0.05.log;logs/summary_test/exp113_foa_lr1e3_dw1.0_fw0.05_hw0.05_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0948, AbsRel=0.4440, δ1=0.4862"
exp34,FOA channel attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp34_channelattn_lr1e3_fw0.2.log;logs/summary_test/exp34_channelattn_lr1e3_fw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0951, AbsRel=0.4631, δ1=0.4890"
exp119,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp119_foa_lr1e3_fw0.1_hw0.2_freeze3.log;logs/summary_test/exp119_foa_lr1e3_fw0.1_hw0.2_freeze3_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0952, AbsRel=0.4566, δ1=0.4845"
exp58,FOA v2,ours,pre-radial,config/foa.yaml,logs/summary_train/exp58_foav2_lr1e4_dw1.0_fw0.1_hw0.1.log;logs/summary_train/exp58_resnet_lr5e4_bs32.log;logs/summary_test/exp58_foav2_lr1e4_dw1.0_fw0.1_hw0.1_test.log;logs/summary_test/exp58_resnet_lr5e4_bs32_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0952, AbsRel=0.4824, δ1=0.4854"
exp19,FOA cross-attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp19_crossattn_lr1e3_fw0.2.log;logs/summary_test/exp19_crossattn_lr1e3_fw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0957, AbsRel=0.4652, δ1=0.4995"
exp122,EchoDiffusion,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/summary_train/exp122_echodiff_wav2vec_lr5e4_bs16.log;logs/summary_test/exp122_echodiff_wav2vec_lr5e4_bs16_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0958, AbsRel=0.4585, δ1=0.4882"
exp124,EchoDiffusion,comparison_baseline,pre-radial,config/echodiffusion.yaml,logs/summary_train/exp124_echodiff_wav2vec_lr5e5_bs16.log;logs/summary_test/exp124_echodiff_wav2vec_lr5e5_bs16_test.log,,results/echodiffusion_soundspaces_BS16_Lr5e-05_AdamW_exp124_echodiff_wav2vec_lr5e5_bs16,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0958, AbsRel=0.4901, δ1=0.4721"
exp104,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp104_foa_lr5e4_fw0.1_hw0.15.log;logs/summary_test/exp104_foa_lr5e4_fw0.1_hw0.15_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0964, AbsRel=0.4745, δ1=0.4886"
exp62,ViT from scratch,ours,pre-radial,config/vit.yaml,logs/summary_train/exp62_vit_lr5e5_bs16.log;logs/summary_test/exp62_vit_lr5e5_bs16_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0964, AbsRel=0.4449, δ1=0.4869"
exp47,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp47_foa_lr1e3_dw2.0_fw0.1_hw0.1.log;logs/summary_test/exp47_foa_lr1e3_dw2.0_fw0.1_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0968, AbsRel=0.4463, δ1=0.4858"
exp45,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp45_foa_lr1e3_dw1.0_fw0.2_hw0.2.log;logs/summary_test/exp45_foa_lr1e3_dw1.0_fw0.2_hw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0969, AbsRel=0.4955, δ1=0.4913"
exp206,N2 temporal-bin cross-attention,ours,pre-radial,,logs/n2_train/exp206_n2_xattn_lr1e3_lsh0.3.log;logs/n2_test/exp206_n2_xattn_lr1e3_lsh0.3_test.log,checkpoints/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp206_n2_xattn_lr1e3_lsh0.3,results/unet_256_soundspaces_BS128_Lr0.001_AdamW_exp206_n2_xattn_lr1e3_lsh0.3,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0972, AbsRel=0.4604, δ1=0.4844"
exp35,FOA channel attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp35_channelattn_lr5e4_fw0.2.log;logs/summary_test/exp35_channelattn_lr5e4_fw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0972, AbsRel=0.4579, δ1=0.4909"
exp43,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp43_foa_lr1e3_dw1.0_fw0.1_hw0.2.log;logs/summary_test/exp43_foa_lr1e3_dw1.0_fw0.1_hw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0972, AbsRel=0.4660, δ1=0.4930"
exp39,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp39_foa_lr1e3_bs16_dw1.0_fw0.1_hw0.1.log;logs/summary_test/exp39_foa_lr1e3_bs16_dw1.0_fw0.1_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0973, AbsRel=0.4953, δ1=0.4973"
exp88,FOA multi-scale attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp88_msattn_lr1e3_fw0.05_kl0.01.log;logs/summary_test/exp88_msattn_lr1e3_fw0.05_kl0.01_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0975, AbsRel=0.4724, δ1=0.4998"
exp30,FOA multi-scale attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp30_msattn_lr5e4_fw0.2.log;logs/summary_test/exp30_msattn_lr5e4_fw0.2_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0977, AbsRel=0.4551, δ1=0.4912"
exp46,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp46_foa_lr1e3_dw0.5_fw0.1_hw0.1.log;logs/summary_test/exp46_foa_lr1e3_dw0.5_fw0.1_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0977, AbsRel=0.4663, δ1=0.4937"
exp18,FOA cross-attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp18_crossattn_lr1e4_fw0.1.log;logs/summary_test/exp18_crossattn_lr1e4_fw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0978, AbsRel=0.4856, δ1=0.4905"
exp76,FOA cross-attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp76_crossattn_lr1e3_fw0.1_kl0.02.log;logs/summary_test/exp76_crossattn_lr1e3_fw0.1_kl0.02_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0981, AbsRel=0.4588, δ1=0.4895"
exp22,FOA feature bank,ours,pre-radial,config/foa.yaml,logs/summary_train/exp22_featbank_lr5e4_fw0.1.log;logs/summary_test/exp22_featbank_lr5e4_fw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0983, AbsRel=0.4702, δ1=0.4944"
exp60,FOA v2,ours,pre-radial,config/foa.yaml,logs/summary_train/exp60_foav2_lr5e4_dw1.0_fw0.2_hw0.2.log;logs/summary_train/exp60_resnet_lr3e4_bs32.log;logs/summary_test/exp60_foav2_lr5e4_dw1.0_fw0.2_hw0.2_test.log;logs/summary_test/exp60_resnet_lr3e4_bs32_test.log,checkpoints/pretrained_resnet_soundspaces_BS32_Lr0.0003_AdamW_exp60_resnet_lr3e4_bs32;checkpoints/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp60_foav2_lr5e4_dw1.0_fw0.2_hw0.2,results/pretrained_resnet_soundspaces_BS32_Lr0.0003_AdamW_exp60_resnet_lr3e4_bs32;results/unet_256_soundspaces_BS32_Lr0.0005_AdamW_exp60_foav2_lr5e4_dw1.0_fw0.2_hw0.2,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0988, AbsRel=0.4700, δ1=0.4906"
exp02,Baseline UNet,ours,pre-radial,config/baseline.yaml,logs/summary_train/exp02_baseline_lr5e4_bs32.log;logs/summary_test/exp02_baseline_lr5e4_bs32_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0989, AbsRel=0.4127, δ1=0.4943"
exp87,FOA multi-scale attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp87_msattn_lr5e4_fw0.2_kl0.005.log;logs/summary_test/exp87_msattn_lr5e4_fw0.2_kl0.005_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0990, AbsRel=0.4751, δ1=0.4868"
exp77,FOA cross-attention,ours,pre-radial,config/foa.yaml,logs/summary_train/exp77_crossattn_lr5e4_fw0.2_kl0.005.log;logs/summary_test/exp77_crossattn_lr5e4_fw0.2_kl0.005_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0992, AbsRel=0.5034, δ1=0.4989"
exp115,Original FOA UNet,ours,pre-radial,config/foa.yaml,logs/summary_train/exp115_foa_lr1e3_dw2.0_fw0.2_hw0.1.log;logs/summary_test/exp115_foa_lr1e3_dw2.0_fw0.2_hw0.1_test.log,,,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4513, δ1=0.4943"
exp75,BatVision UNet,comparison_baseline,pre-radial,config/batvision.yaml,logs/summary_train/exp75_batvision_lr2e3_bs32.log;logs/summary_test/exp75_batvision_lr2e3_bs32_test.log,checkpoints/unet_256_soundspaces_BS32_Lr0.002_AdamW_exp75_batvision_lr2e3_bs32,results/unet_256_soundspaces_BS32_Lr0.002_AdamW_exp75_batvision_lr2e3_bs32,,97b6668,delete_candidate,"pre-radial era; user rule: non-radial 실험은 전부 삭제 | metrics=RMSE=1.0994, AbsRel=0.4659, δ1=0.4938"
